Assemblies	penguin	megahit	metaspades	rnaspades	rnaviralspades	savage	iva	vicuna	haploflow	Cov	metaviralspades
HIV1.cut.id_EF514701.1	1.0	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_EF514702.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_EF514703.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_EF514704.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_EF514705.1	1.0	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_EF514706.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_EF514707.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_EF514708.1	1.006	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_EF514709.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_EF514710.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_EF514711.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_EF514712.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_EF514713.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_EF545108.1	1.254	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_EF633445.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_EF637046.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_EF637047.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_EF637048.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_EF637049.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_EF637050.1	1.012	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_EF637051.1	1.793	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_EF637052.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_EF637053.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_EF637054.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_EF637055.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_EF637056.1	0.978	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_EF637057.1	-	-	-	1.0	-	-	-	-	-	1	-
HIV1.cut.id_EU000506.1	1.003	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_EU000507.1	1.0	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_EU000508.1	1.051	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_EU000509.1	1.997	-	-	1.701	-	-	-	-	-	1	-
HIV1.cut.id_EU000510.1	1.005	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_EU000511.1	1.046	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_EU000512.1	1.58	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_EU000513.1	1.747	-	-	1.0	-	-	-	-	-	1	-
HIV1.cut.id_EU000514.1	-	1.0	-	-	-	-	-	-	-	1	-
HIV1.cut.id_EU000515.1	-	-	-	1.0	-	-	-	-	-	1	-
HIV1.cut.id_EU000516.1	1.035	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_EU031913.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_EU031914.1	1.0	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_EU031915.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_EU110085.1	1.12	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_EU110086.1	1.02	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_EU110087.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_EU110088.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_EU110089.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_EU110090.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_EU110091.1	-	-	-	1.0	1.0	-	-	-	-	1	-
HIV1.cut.id_EU110092.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_EU110093.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_EU110094.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_EU110095.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_EU110096.1	-	-	-	1.839	1.084	-	-	-	-	1	-
HIV1.cut.id_EU110097.1	1.0	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_EU220698.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_EU293444.1	-	-	-	1.0	-	-	-	1.0	-	1	-
HIV1.cut.id_EU293445.1	-	1.0	-	-	-	-	-	-	-	1	-
HIV1.cut.id_EU293446.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_EU293447.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_EU293448.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_EU293449.1	1.034	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_EU293450.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_EU446022.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_EU448295.1	1.0	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_EU448296.1	1.004	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_EU541617.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_EU547186.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_EU616639.1	1.0	-	-	1.0	-	-	-	-	-	1	-
HIV1.cut.id_EU616640.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_EU616641.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_EU616642.1	1.002	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_EU616643.1	-	-	-	1.0	-	-	-	-	-	1	-
HIV1.cut.id_EU616644.1	0.999	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_EU616645.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_EU616649.1	1.0	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_EU693240.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_EU697904.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_EU697905.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_EU697906.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_EU697907.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_EU697908.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_EU697909.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_EU735535.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_EU735536.1	1.0	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_EU735537.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_EU735538.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_EU735539.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_EU735540.1	1.0	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_EU743963.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_EU743964.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_EU786670.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_EU786671.1	1.303	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_EU786672.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_EU786673.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_EU786674.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_EU786675.1	0.997	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_EU786676.1	-	-	-	2.0	-	-	-	-	-	1	-
HIV1.cut.id_EU786677.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_EU786678.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_EU786679.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_EU786680.1	1.086	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_EU786681.1	1.362	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_EU861977.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_EU884500.1	1.007	-	-	1.0	-	-	-	-	-	1	-
HIV1.cut.id_EU884501.1	1.061	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FJ185228.1	1.491	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FJ185229.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FJ185230.1	2.861	-	-	1.028	-	-	-	-	-	1	-
HIV1.cut.id_FJ185231.1	1.322	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FJ185232.1	1.0	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FJ185233.1	1.197	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FJ185234.1	1.002	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FJ185235.1	1.0	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FJ185236.1	1.002	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FJ185237.1	1.216	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FJ185238.1	-	1.268	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FJ185239.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FJ185240.1	1.0	-	-	2.523	-	-	-	-	-	1	-
HIV1.cut.id_FJ185241.1	1.0	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FJ185242.1	1.0	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FJ185243.1	-	-	-	1.0	-	-	-	-	-	1	-
HIV1.cut.id_FJ185244.1	1.012	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FJ185245.1	-	-	-	1.0	-	-	-	-	-	1	-
HIV1.cut.id_FJ185246.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FJ185247.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FJ185248.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FJ185249.1	1.635	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FJ185250.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FJ185251.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FJ185252.1	1.752	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FJ185253.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FJ185254.1	1.146	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FJ185255.1	1.0	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FJ185256.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FJ185257.1	1.0	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FJ185258.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FJ185259.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FJ185260.1	1.036	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FJ195086.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FJ195087.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FJ195088.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FJ195089.1	1.005	1.0	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FJ195090.1	1.003	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FJ195091.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FJ213780.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FJ213781.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FJ213782.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FJ213783.1	-	-	-	1.611	-	-	-	-	-	1	-
HIV1.cut.id_FJ358521.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FJ460499.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FJ460500.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FJ460501.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FJ495818.1	1.003	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FJ495819.1	1.023	1.067	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FJ495820.1	1.002	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FJ495821.1	-	-	-	1.0	-	-	-	-	-	1	-
HIV1.cut.id_FJ495822.1	1.336	-	-	1.343	-	-	-	-	-	1	-
HIV1.cut.id_FJ495823.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FJ495824.1	1.0	1.0	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FJ495825.1	1.851	-	-	-	1.0	-	-	-	-	1	-
HIV1.cut.id_FJ495826.1	1.012	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FJ495937.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FJ495938.1	1.514	1.0	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FJ495939.1	1.001	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FJ495940.1	-	1.016	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FJ495941.1	-	-	-	1.0	-	-	-	-	-	1	-
HIV1.cut.id_FJ495942.1	0.998	-	-	1.385	-	-	-	-	-	1	-
HIV1.cut.id_FJ495943.1	1.0	-	-	-	1.0	-	-	-	-	1	-
HIV1.cut.id_FJ496000.1	-	-	-	1.395	-	-	-	-	-	1	-
HIV1.cut.id_FJ496001.1	0.995	-	-	1.009	-	-	-	-	-	1	-
HIV1.cut.id_FJ496002.1	1.857	1.0	-	0.999	1.0	-	-	-	-	1	-
HIV1.cut.id_FJ496003.1	-	-	-	-	1.0	-	-	-	-	1	-
HIV1.cut.id_FJ496004.1	-	-	-	-	1.247	-	-	-	-	1	-
HIV1.cut.id_FJ496005.1	1.0	-	-	1.005	-	-	-	-	-	1	-
HIV1.cut.id_FJ496006.1	1.659	1.874	-	1.114	-	-	-	-	-	1	-
HIV1.cut.id_FJ496007.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FJ496072.1	1.408	1.559	-	1.0	-	-	-	-	-	1	-
HIV1.cut.id_FJ496073.1	-	-	-	1.008	-	-	-	-	-	1	-
HIV1.cut.id_FJ496074.1	0.999	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FJ496075.1	1.893	-	-	1.0	-	-	-	-	-	1	-
HIV1.cut.id_FJ496076.1	1.0	-	1.0	-	-	-	-	-	-	1	-
HIV1.cut.id_FJ496077.1	-	-	-	1.972	-	-	-	-	-	1	-
HIV1.cut.id_FJ496078.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FJ496079.1	2.236	1.0	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FJ496080.1	1.005	-	-	1.09	1.002	-	-	-	-	1	-
HIV1.cut.id_FJ496081.1	-	-	-	1.068	-	-	-	-	-	1	-
HIV1.cut.id_FJ496082.1	1.498	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FJ496083.1	-	-	-	0.99	-	-	-	-	-	1	-
HIV1.cut.id_FJ496084.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FJ496085.1	1.052	-	-	1.001	1.005	-	-	-	-	1	-
HIV1.cut.id_FJ496145.1	1.004	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FJ496146.1	1.0	1.0	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FJ496147.1	-	-	-	1.005	-	-	-	-	-	1	-
HIV1.cut.id_FJ496148.1	1.0	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FJ496149.1	0.999	-	-	1.006	-	-	-	-	-	1	-
HIV1.cut.id_FJ496150.1	1.0	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FJ496151.1	-	-	-	1.213	-	-	-	-	-	1	-
HIV1.cut.id_FJ496152.1	1.08	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FJ496153.1	1.141	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FJ496154.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FJ496155.1	-	-	-	1.0	-	-	-	-	-	1	-
HIV1.cut.id_FJ496156.1	1.261	-	-	1.0	1.0	-	-	-	-	1	-
HIV1.cut.id_FJ496157.1	1.01	1.0	-	1.001	-	-	-	-	-	1	-
HIV1.cut.id_FJ496158.1	1.794	1.001	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FJ496159.1	-	-	-	1.0	1.0	-	-	-	-	1	-
HIV1.cut.id_FJ496160.1	1.536	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FJ496161.1	-	1.0	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FJ496162.1	1.002	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FJ496163.1	1.0	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FJ496164.1	1.214	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FJ496165.1	1.702	-	-	-	1.0	-	-	-	-	1	-
HIV1.cut.id_FJ496166.1	-	-	-	1.003	-	-	-	-	-	1	-
HIV1.cut.id_FJ496167.1	-	1.0	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FJ496168.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FJ496169.1	1.696	-	-	1.016	-	-	-	-	-	1	-
HIV1.cut.id_FJ496170.1	-	-	-	1.0	-	-	-	-	-	1	-
HIV1.cut.id_FJ496171.1	1.0	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FJ496172.1	-	1.0	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FJ496173.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FJ496174.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FJ496175.1	1.133	-	1.0	-	-	-	-	-	-	1	-
HIV1.cut.id_FJ496176.1	1.467	-	-	-	1.0	-	-	-	-	1	-
HIV1.cut.id_FJ496177.1	-	-	-	1.002	-	-	-	-	-	1	-
HIV1.cut.id_FJ496178.1	1.024	1.36	-	1.005	-	1.0	-	-	-	1	-
HIV1.cut.id_FJ496179.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FJ496180.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FJ496181.1	1.0	-	-	1.0	-	-	-	-	-	1	-
HIV1.cut.id_FJ496182.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FJ496183.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FJ496184.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FJ496185.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FJ496186.1	1.161	1.0	1.0	1.002	-	-	-	-	-	1	-
HIV1.cut.id_FJ496187.1	2.246	-	-	1.0	-	-	-	-	-	1	-
HIV1.cut.id_FJ496188.1	1.0	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FJ496189.1	-	-	-	1.006	1.0	-	-	-	-	1	-
HIV1.cut.id_FJ496190.1	-	0.998	-	1.121	-	-	-	-	-	1	-
HIV1.cut.id_FJ496191.1	1.042	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FJ496192.1	1.525	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FJ496193.1	1.146	-	-	1.124	-	-	-	-	-	1	-
HIV1.cut.id_FJ496194.1	-	1.607	-	1.071	1.0	-	-	-	-	1	-
HIV1.cut.id_FJ496195.1	1.007	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FJ496196.1	1.337	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FJ496197.1	2.337	1.0	-	1.0	1.0	-	-	-	-	1	-
HIV1.cut.id_FJ496198.1	1.004	-	-	1.0	-	-	-	-	-	1	-
HIV1.cut.id_FJ496199.1	1.587	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FJ496200.1	1.156	-	1.0	1.0	-	-	-	-	-	1	-
HIV1.cut.id_FJ496201.1	1.0	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FJ496202.1	1.005	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FJ496203.1	0.999	1.052	0.988	1.006	-	-	-	-	-	1	-
HIV1.cut.id_FJ496204.1	-	-	-	-	1.0	-	-	-	-	1	-
HIV1.cut.id_FJ496205.1	1.012	-	-	1.0	-	-	-	-	-	1	-
HIV1.cut.id_FJ496206.1	1.245	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FJ496207.1	1.0	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FJ496208.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FJ496209.1	2.482	-	-	-	1.0	-	-	-	-	1	-
HIV1.cut.id_FJ496210.1	1.0	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FJ496211.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FJ496212.1	-	-	-	-	1.0	-	-	-	-	1	-
HIV1.cut.id_FJ496213.1	-	-	-	1.001	1.002	-	-	-	-	1	-
HIV1.cut.id_FJ496214.1	-	1.0	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FJ623475.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FJ623476.1	-	-	-	1.335	1.01	-	-	-	-	1	-
HIV1.cut.id_FJ623477.1	1.032	1.0	-	1.12	-	-	-	-	-	1	-
HIV1.cut.id_FJ623478.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FJ623479.1	-	-	-	1.0	-	-	-	-	-	1	-
HIV1.cut.id_FJ623480.1	1.0	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FJ623481.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FJ623482.1	1.013	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FJ623483.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FJ623484.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FJ623485.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FJ623486.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FJ623487.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FJ623488.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FJ623489.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FJ623490.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FJ623491.1	1.0	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FJ623492.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FJ623493.1	1.0	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FJ623494.1	1.057	-	1.524	1.0	1.006	-	-	-	-	1	-
HIV1.cut.id_FJ623495.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FJ647145.1	-	-	-	1.0	-	-	-	-	-	1	-
HIV1.cut.id_FJ670515.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FJ670516.2	1.005	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FJ670517.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FJ670518.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FJ670519.1	1.0	-	-	-	1.0	-	-	-	-	1	-
HIV1.cut.id_FJ670520.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FJ670521.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FJ670522.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FJ670523.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FJ670524.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FJ670525.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FJ670526.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FJ670527.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FJ670528.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FJ670529.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FJ670530.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FJ670531.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FJ711703.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FJ771006.1	1.001	-	-	1.005	-	-	-	-	-	1	-
HIV1.cut.id_FJ771007.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FJ771008.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FJ771009.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FJ771010.1	-	-	-	1.387	-	-	-	-	-	1	-
HIV1.cut.id_FJ853620.1	1.0	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FJ853621.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FJ853622.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FJ864679.1	-	-	-	1.0	-	-	-	-	-	1	-
HIV1.cut.id_FM877777.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FM877778.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FM877779.2	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FM877780.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FM877781.1	1.073	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FM877782.1	-	-	-	-	1.0	-	-	-	-	1	-
HIV1.cut.id_FM877783.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FN392874.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FN392875.1	-	-	-	1.0	-	-	-	-	-	1	-
HIV1.cut.id_FN392876.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FN392877.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FR846408.1	1.036	1.0	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FR846409.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_FR846410.1	1.445	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_GQ175881.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_GQ175882.1	-	-	-	1.0	-	-	-	-	-	1	-
HIV1.cut.id_GQ175883.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_GQ277610.1	1.0	-	-	1.0	-	-	-	-	-	1	-
HIV1.cut.id_GQ290462.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_GQ365649.1	-	-	-	1.008	-	-	-	-	-	1	-
HIV1.cut.id_GQ365650.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_GQ365651.1	1.004	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_GQ365652.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_GQ372986.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_GQ372987.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_GQ372988.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_GQ372989.1	1.0	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_GQ372990.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_GQ845124.1	-	-	-	1.003	-	-	-	-	-	1	-
