Assemblies	penguin	megahit	metaspades	rnaspades	rnaviralspades	savage	iva	vicuna	haploflow	Cov	metaviralspades
HIV1.cut.id_KX228819.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KX228820.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KX228821.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KX228822.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KX228823.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KX228824.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KX228825.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KX232594.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KX232595.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KX232596.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KX232597.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KX232599.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KX232600.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KX232601.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KX232602.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KX232604.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KX232605.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KX232606.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KX232607.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KX232609.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KX232610.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KX232611.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KX232612.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KX232613.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KX232614.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KX232615.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KX232616.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KX232617.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KX232619.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KX232620.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KX232621.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KX232622.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KX232623.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KX232625.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KX232626.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KX232627.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KX232628.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KX232629.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KX353919.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KX378999.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KX379000.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KX673818.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KX673819.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KX673820.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KX673821.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KY112585.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KY359380.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KY359381.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KY359382.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KY359383.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KY359384.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KY359385.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KY364886.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KY392767.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KY392768.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KY392769.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KY392770.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KY392771.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KY392772.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KY392773.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KY392774.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KY392775.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KY392776.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KY392777.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KY392778.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KY392779.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KY392780.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KY465967.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KY465968.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KY465969.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KY496622.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KY496623.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KY496624.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KY498771.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KY514084.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KY514085.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KY557336.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KY658681.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KY658682.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KY658683.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KY658684.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KY658685.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KY658686.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KY658687.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KY658688.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KY658689.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KY658690.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KY658691.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KY658692.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KY658693.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KY658694.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KY658695.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KY658696.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KY658697.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KY658698.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KY658699.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KY658700.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KY658701.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KY658702.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KY658703.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KY658704.1	240.0	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KY658705.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KY658706.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KY658707.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KY658708.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KY658709.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KY658710.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KY658711.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KY658712.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KY658713.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KY658714.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KY658715.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KY658716.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KY658717.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KY658718.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KY658719.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KY778445.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KY778450.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KY778456.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KY778468.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KY778473.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KY778479.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KY778482.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KY778486.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KY778487.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KY778496.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KY778502.1	9051.0	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KY778510.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KY778516.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KY778517.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KY778521.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KY778529.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KY778545.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KY950610.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KY989949.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KY989950.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KY989951.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KY989952.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KY989953.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KY989954.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KY989955.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KY989956.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KY989957.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_KY995542.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_L02317.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_L20571.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_L20587.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_L31963.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_L39106.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_LC027100.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_M17449.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_M17451.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_M22639.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_M26727.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_M27323.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_M38429.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_M38431.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_M62320.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_M93258.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_M93259.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_MF373124.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_MF373125.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_MF373126.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_MF373127.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_MF373128.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_MF373129.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_MF373130.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_MF373131.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_MF373132.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_MF373133.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_MF373134.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_MF373135.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_MF373136.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_MF373137.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_MF373138.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_MF373139.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_MF373140.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_MF373141.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_MF373142.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_MF373143.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_MF373144.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_MF373145.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_MF373146.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_MF373147.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_MF373148.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_MF373149.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_MF373150.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_MF373151.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_MF373152.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_MF373153.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_MF373154.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_MF373155.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_MF373156.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_MF373157.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_MF373158.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_MF373159.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_MF373160.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_MF373161.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_MF373162.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_MF373163.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_MF373164.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_MF373165.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_MF373166.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_MF373167.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_MF373168.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_MF373169.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_MF373170.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_MF373171.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_MF373172.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_MF373173.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_MF373174.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_MF373175.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_MF373176.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_MF373177.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_MF373178.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_MF373179.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_MF373180.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_MF373181.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_MF373182.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_MF373183.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_MF373184.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_MF373185.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_MF373186.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_MF373187.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_MF373188.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_MF373189.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_MF373190.1	1865.0	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_MF373191.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_MF373192.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_MF373193.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_MF373194.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_MF373195.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_MF373196.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_MF373197.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_MF373198.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_MF373199.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_MF373200.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_MF373201.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_MF373202.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_MF373203.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_MF373204.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_MF373205.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_MF373206.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_MF373389.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_MF379808.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_U12055.1	1773.0	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_U21135.1	5346.0	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_U23487.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_U26546.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_U26942.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_U34603.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_U34604.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_U37270.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_U39362.2	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_U43096.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_U43141.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_U46016.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_U51188.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_U51189.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_U51190.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_U52953.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_U54771.1	6853.0	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_U63632.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_U69584.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_U69585.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_U69586.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_U69587.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_U69588.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_U69589.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_U69590.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_U69591.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_U69592.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_U69593.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_U71182.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_U86780.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_U88822.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_U88823.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_U88824.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_U88825.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_U88826.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_X01762.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_X04415.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_Z11530.1	-	-	-	-	-	-	-	-	-	1	-
HIV1.cut.id_A04321.1	1333.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_A07108.1	-	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_A07116.1	4957.0	1207.0	-	3317.0	-	-	-	-	-	10	-
HIV1.cut.id_A07867.1	-	-	-	-	-	-	-	6592.0	-	10	-
HIV1.cut.id_A14116.1	-	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_A34828.1	-	1193.0	-	1701.0	-	-	-	-	-	10	-
HIV1.cut.id_AB023804.1	1369.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_AB032740.1	2466.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_AB032741.1	1635.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_AB049811.1	5353.0	-	-	1342.0	-	-	-	-	-	10	-
HIV1.cut.id_AB052867.1	7192.0	-	-	2533.0	-	-	-	-	-	10	-
HIV1.cut.id_AB052995.1	2400.0	-	-	1188.0	-	-	-	-	-	10	-
HIV1.cut.id_AB070352.1	1858.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_AB070353.1	-	-	-	1094.0	-	-	-	-	-	10	-
HIV1.cut.id_AB078005.1	6063.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_AB097865.1	6170.0	-	-	1368.0	-	-	-	-	-	10	-
HIV1.cut.id_AB097866.1	1648.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_AB097867.1	2850.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_AB097868.1	3011.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_AB097869.1	4950.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_AB097870.1	4961.0	-	-	900.0	-	-	-	-	-	10	-
HIV1.cut.id_AB097871.1	2524.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_AB097872.1	2185.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_AB097873.1	1533.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_AB098330.1	4660.0	-	-	1113.0	-	-	-	-	-	10	-
HIV1.cut.id_AB098331.1	5319.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_AB098332.1	9082.0	1164.0	-	1386.0	-	-	-	-	-	10	-
HIV1.cut.id_AB098333.1	-	-	-	703.0	-	-	-	-	-	10	-
HIV1.cut.id_AB220944.1	991.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_AB220945.1	7637.0	-	-	380.0	-	-	-	-	-	10	-
HIV1.cut.id_AB220946.1	5612.0	-	-	1910.0	-	-	-	-	-	10	-
HIV1.cut.id_AB220947.1	1325.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_AB220948.1	2740.0	-	-	88.0	-	-	-	-	-	10	-
HIV1.cut.id_AB221005.1	1066.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_AB221125.1	8173.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_AB221126.1	1985.0	-	-	1951.0	-	-	-	-	-	10	-
HIV1.cut.id_AB231893.1	-	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_AB231894.1	4061.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_AB231895.1	4684.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_AB231896.1	5319.0	-	-	1879.0	-	-	-	-	-	10	-
HIV1.cut.id_AB231897.1	9153.0	-	-	524.0	-	-	-	-	-	10	-
HIV1.cut.id_AB231898.1	6091.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_AB253421.1	-	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_AB253422.1	4922.0	1443.0	-	1475.0	-	-	-	-	-	10	-
HIV1.cut.id_AB253423.1	-	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_AB253424.1	-	-	-	1546.0	-	-	-	-	-	10	-
HIV1.cut.id_AB253425.1	-	-	-	1107.0	-	-	-	-	-	10	-
HIV1.cut.id_AB253426.1	1659.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_AB253427.1	1183.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_AB253428.1	-	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_AB253429.1	10016.0	-	-	1825.0	-	-	-	-	-	10	-
HIV1.cut.id_AB253430.1	7168.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_AB253431.1	3062.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_AB253432.1	-	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_AB253635.1	2135.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_AB253636.1	-	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_AB253637.1	-	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_AB253638.1	-	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_AB253639.1	6636.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_AB253640.1	3063.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_AB253641.1	-	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_AB253642.1	-	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_AB253643.1	-	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_AB253644.1	-	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_AB253645.1	-	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_AB253646.1	5006.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_AB253647.1	-	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_AB253648.1	-	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_AB253649.1	4912.0	-	-	-	-	-	-	-	-	10	-
HIV1.cut.id_AB253650.1	-	-	-	-	-	-	-	-	-	10	-
